index,flux_id,date,plot,surface,collar_notes,collar_location_notes,analyzer_id,chamber_id,soil_temp_c,water_temp_c,water_depth_cm,start_time,end_time,temp_start,temp_end,pressure_start,pressure_end,rh_start,rh_end,pneumatophore_count,notes_1,notes_2,...24,...25,...26,...27,...28,...29,datetime,date_only,air_temp,temp_source,date_parsed,year,month,time_period,Diameter_cm,Height_cm,Chamber_Volume_cm3,Chamber_Volume_L,Offset_cm,Collar_Volume_cm3,Collar_Volume_L,Chamber+Collar_Volume_L,Ground_Surface_Area_cm2,analyzer_cell_volume_cm3,tubing_volume_cm3,filter_volume_cm3,chamber_volume_L,chamber_volume_cm3,surface_area_cm2,analyzer_cell_volume_L,tubing_volume_L,filter_volume_L,total_system_volume_cm3,total_system_volume_L,CO2_LM.flux,CO2_LM.C0,CO2_LM.Ct,CO2_LM.slope,CO2_LM.MAE,CO2_LM.RMSE,CO2_LM.AICc,CO2_LM.SE,CO2_LM.se.rel,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.C0,CO2_HM.Ci,CO2_HM.slope,CO2_HM.MAE,CO2_HM.RMSE,CO2_HM.AICc,CO2_HM.SE,CO2_HM.se.rel,CO2_HM.r2,CO2_HM.k,CO2_C0,CO2_Ct,CO2_MDF,CO2_prec,CO2_flux.term,CO2_nb.obs,CO2_k.max,CO2_k.mult,CO2_g.fact,CO2_HM.diagnose,CO2_LM.diagnose,CO2_best.flux,CO2_model,CO2_quality.check,CO2_HM.score,CO2_LM.score,CO2_RMSE.lim,CO2_MAE.lim,CO2_SE.lim,CO2_g.limit,CO2_g.reverse,CO2_k.ratio.lim,CO2_p.val.lim,CO2_MDF.lim,CO2_warn.nb.obs,CH4_LM.flux,CH4_LM.C0,CH4_LM.Ct,CH4_LM.slope,CH4_LM.MAE,CH4_LM.RMSE,CH4_LM.AICc,CH4_LM.SE,CH4_LM.se.rel,CH4_LM.r2,CH4_LM.p.val,CH4_HM.flux,CH4_HM.C0,CH4_HM.Ci,CH4_HM.slope,CH4_HM.MAE,CH4_HM.RMSE,CH4_HM.AICc,CH4_HM.SE,CH4_HM.se.rel,CH4_HM.r2,CH4_HM.k,CH4_C0,CH4_Ct,CH4_MDF,CH4_prec,CH4_flux.term,CH4_nb.obs,CH4_k.max,CH4_k.mult,CH4_g.fact,CH4_HM.diagnose,CH4_LM.diagnose,CH4_best.flux,CH4_model,CH4_quality.check,CH4_HM.score,CH4_LM.score,CH4_RMSE.lim,CH4_MAE.lim,CH4_SE.lim,CH4_g.limit,CH4_g.reverse,CH4_k.ratio.lim,CH4_p.val.lim,CH4_MDF.lim,CH4_warn.nb.obs
11,44639_RB10_Soil_11,3/19/22,RB10,Soil,1,NA,LGR3,Soil 6 in,24.5,NA,NA,11:42:00,11:44:00,NA,NA,NA,NA,NA,NA,NA,bare soil,NA,NA,NA,NA,NA,NA,NA,2022-03-19T11:42:00.000000Z,2022-03-19,29.6,Tree same-day,2022-03-19,2022,03,March_2022,14.3,7.14,765.6,0.77,5,912.1,0.91,1.68,182.4,70,29,277,1.68,1680,182.4,0.07,0.029,0.277,2056,2.056,1.1481470529843087,460.968173295793,518.9244310613017,0.2530840950458894,0.39101567878966864,0.5247959995876363,44.36125771614637,0.007376018873138976,0.6424280630226711,0.9990516194457821,5.760076288946289e-35,1.2572523483283287,460.10464427710946,806.3236837901512,0.2771339890599736,0.24549712891889422,0.30550615379278373,21.296615604896907,0.01809036434586235,1.4388809350736715,0.9996786032105495,8.004585462710644e-4,459.281,517.963,0.006903556296980259,0.35,4.5366227094441705,24,0.723097414416827,1,1.095027283360985,,Noise (LM.RMSE) | Noise (LM.MAE),1.2572523483283287,HM,nb.obs,0,4,0.35,0.35,0.07144345083117604,2,0.5,1,0.05,0.0069,60,2.0251549236401916,1883.3545016286414,1985.580432065432,0.4464014429554171,15.11934746227188,17.292240913553268,212.1214287357363,0.2430428117543915,12.001196003193918,0.7484431165749428,2.9828835225475094e-8,2.0253976614648947,1883.3492384515278,38338.55414416842,0.44645494923977214,15.123211119631426,17.301506093991964,215.05240339990954,0.9563522207216655,47.21799767606977,0.7481763846775136,1.2246672330999824e-5,1901.83,2002.25,0.017752001906520667,0.9,4.5366227094441705,24,0.4960016032837967,1,1.000119861360664,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),2.0253976614648947,HM,SE | AICc | Intercept | nb.obs,2,2,0.9,0.9,0.1837117307087384,2,0.5,1,0.05,0.018,60
12,44639_RB10_Soil_12,3/19/22,RB10,Soil,2,NA,LGR3,Soil 6 in,24.4,NA,NA,11:52:30,11:54:30,NA,NA,NA,NA,NA,NA,NA,bare soil,NA,NA,NA,NA,NA,NA,NA,2022-03-19T11:52:30.000000Z,2022-03-19,29.6,Tree same-day,2022-03-19,2022,03,March_2022,14.3,7.14,765.6,0.77,5,912.1,0.91,1.68,182.4,70,29,277,1.68,1680,182.4,0.07,0.029,0.277,2056,2.056,1.0000963889442633,433.9629745696297,469.0092953261608,0.22041711167629605,0.572195584880717,0.7336431321484397,45.55915677931579,0.017634525677572465,1.7632826068083383,0.9950484276848395,6.425557826035573e-19,1.2332870409836794,432.7464973257689,533.316391902649,0.2718113678306444,0.31662318781555726,0.3842783717853115,27.06004933720802,0.042442227369325826,3.441390848919776,0.9986414823124247,0.0027027110744643344,432.333,467.56,0.009925322195621734,0.35,4.537290146569936,17,0.6297631762179888,1,1.2331681772049794,Noise (HM.RMSE),Noise (LM.RMSE) | Noise (LM.MAE),1.2332870409836794,HM,nb.obs,0,4,0.35,0.35,0.08488746876271654,2,0.5,1,0.05,0.0099,60,0.042723567952822464,1863.8027019003594,1865.2998614570683,0.009416097840937124,1.1392310840275754,1.4030601044913393,67.60435574131068,0.03372525190466021,78.93828516827375,0.03642399223578474,0.2245398450571439,0.042704082376356436,1863.8027520683077,2622.3186086166315,0.009411803300399363,1.1392653339815109,1.4030850133426864,71.09213883301531,0.13138549459687351,307.6649521208691,0.036390255809846006,1.240818266242764e-5,1864.6799999999998,1864.8700000000001,0.02552225707445589,0.9,4.537290146569936,17,0.010462330934374584,1,0.9995439150473682,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE) | No detect. flux (p-val.),0.042704082376356436,HM,AICc | p-value | Intercept | nb.obs,1,3,0.9,0.9,0.2182820625326997,2,0.5,1,0.05,0.026,60
13,44639_RB10_Soil_13,3/19/22,RB10,Soil,3,NA,LGR3,Soil 6 in,24.4,NA,NA,11:56:00,11:58:00,NA,NA,NA,NA,NA,NA,2,n=2,NA,NA,NA,NA,NA,NA,NA,2022-03-19T11:56:00.000000Z,2022-03-19,29.6,Tree same-day,2022-03-19,2022,03,March_2022,14.3,7.14,765.6,0.77,5,912.1,0.91,1.68,182.4,70,29,277,1.68,1680,182.4,0.07,0.029,0.277,2056,2.056,1.09346299216406,424.367743185876,469.9095795558065,0.2409620971953993,0.5900817749517359,0.654544800966265,47.30493151616165,0.012199783088924004,1.1157015076275745,0.9976401872149215,2.5898849722578346e-25,1.2700099541049577,423.24390765325677,597.0070109689917,0.2798670500905699,0.2776261230218154,0.3277483999905352,22.80384646890304,0.02691185575141699,2.1190271512779737,0.9994083294475031,0.0016106241471875624,423.129,469.217,0.008359297816454486,0.35,4.537904528932435,20,0.6884631348439979,1,1.1614567326064649,,Noise (LM.RMSE) | Noise (LM.MAE),1.2700099541049577,HM,nb.obs,0,4,0.35,0.35,0.07826237921249263,2,0.5,1,0.05,0.0084,60,0.12213204875411948,1866.9875760667576,1872.0742756805018,0.026913754570075027,1.2429360158630403,1.603093242631945,83.13494290884718,0.02987937541106201,24.46481141998708,0.45257084711377027,6.911739694689099e-4,0.5362955092640223,1865.3711706758406,1871.0065688938794,0.11818131162626916,1.2256165948195075,1.573143475523955,85.5472412473093,0.36955347575288333,68.9085530960412,0.4728344500246091,0.020971244099125815,1864.29,1874.3300000000002,0.021495337242311535,0.9,4.537904528932435,20,0.029904171744527808,1,4.391112035987468,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.12213204875411948,LM,SE | AICc | g-fact. > 2 | Intercept | nb.obs,2,2,0.9,0.9,0.20124611797498107,2,0.5,1,0.05,0.021,60
14,44639_RB10_Soil_14,3/19/22,RB10,Soil,8,NA,LGR3,Soil 6 in,24.2,NA,NA,12:00:30,12:02:30,NA,NA,NA,NA,NA,NA,2,n=2,NA,NA,NA,NA,NA,NA,NA,2022-03-19T12:00:30.000000Z,2022-03-19,29.6,Tree same-day,2022-03-19,2022,03,March_2022,14.3,7.14,765.6,0.77,5,912.1,0.91,1.68,182.4,70,29,277,1.68,1680,182.4,0.07,0.029,0.277,2056,2.056,1.0262706882034898,426.88720770438067,476.4081340634402,0.22612295141123062,0.6922200833378057,0.8617474519977802,65.68985102531009,0.012943158370822827,1.2611836740149054,0.9965123647011516,1.6625085060870046e-27,1.2193824017938764,425.45423081786413,592.9447179458907,0.2686721454309668,0.39240194386475047,0.4828250734201667,42.000755292688055,0.032424780651659726,2.6591150244548794,0.9989051599418577,0.001604103910842404,425.78,474.575,0.007220423037143195,0.35,4.538551623347152,23,0.646065575460659,1,1.188168400218497,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.2193824017938764,HM,nb.obs,0,4,0.35,0.35,0.07298004491997617,2,0.5,1,0.05,0.0072,60,1.2768924500673726,1879.0422107542217,1940.65645903692,0.2813435994643756,1.0450667889539071,1.303114116893475,84.71314664572793,0.01957233798731391,1.532810221117778,0.9948564631023666,9.834489139781002e-26,1.4831733859258833,1877.5047394080925,2112.6004691530284,0.3267944289310634,0.8779962551703133,1.0630544791476033,78.30612677698448,0.07022564632449507,4.734823790049073,0.9965769912930811,0.0013900483402468217,1876.66,1939.5800000000002,0.018566802095511075,0.9,4.538551623347152,23,0.3126039994048618,1,1.161549185953466,Noise (HM.RMSE),Noise (LM.RMSE) | Noise (LM.MAE),1.4831733859258833,HM,nb.obs,0,4,0.9,0.9,0.1876629726513673,2,0.5,1,0.05,0.019,60
15,44639_RB10_Soil_15,3/19/22,RB10,Soil,10,NA,LGR3,Soil 6 in,24.3,NA,NA,12:10:00,12:13:00,NA,NA,NA,NA,NA,NA,3,n=3,NA,NA,NA,NA,NA,NA,NA,2022-03-19T12:10:00.000000Z,2022-03-19,29.6,Tree same-day,2022-03-19,2022,03,March_2022,14.3,7.14,765.6,0.77,5,912.1,0.91,1.68,182.4,70,29,277,1.68,1680,182.4,0.07,0.029,0.277,2056,2.056,1.1781559180313712,439.32852527857455,491.00091764121794,0.25966026312886137,0.6602170281175155,0.8131287559262476,58.318819055247175,0.014072875177657337,1.1944832566110841,0.9971541347198585,7.257612302823999e-26,1.4096871250809808,437.77691666990387,606.7085944871648,0.3106886993697119,0.20750738650242728,0.25279330992244614,12.337728993688893,0.019625142757446274,1.392163013216063,0.9997249403728343,0.0018391381852360122,437.719,489.352,0.007940270997613928,0.35,4.537297712922245,21,0.7418864660824612,1,1.1965200051250302,,Noise (LM.RMSE) | Noise (LM.MAE),1.4096871250809808,HM,nb.obs,0,4,0.35,0.35,0.07637626158259733,2,0.5,1,0.05,0.0079,60,3.0309768707574185,1898.0026420391857,2030.937361214194,0.6680136641960218,2.0472908929479368,2.5000647783662195,105.49248210164625,0.04326879267961381,1.4275527173125957,0.9959399077622549,2.1236156758774932e-24,3.6932839656280443,1893.583964004148,2294.4486886669156,0.8139831678026227,0.9923676545574186,1.2500613284121853,79.46950813389395,0.09833991377201513,2.6626686354806837,0.9989849299428617,0.0020305682134725022,1892.2,2028.32,0.020417839708150108,0.9,4.537297712922245,21,0.7422374046622463,1,1.218512751205891,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),3.6932839656280443,HM,nb.obs,0,4,0.9,0.9,0.19639610121239315,2,0.5,1,0.05,0.02,60
16,44639_RB10_Soil_16,3/19/22,RB10,Soil,3,NA,LGR3,Soil 6 in,24.7,NA,NA,12:32:51,12:36:10,NA,NA,NA,NA,NA,NA,0,bare soil,NA,NA,NA,NA,NA,NA,NA,2022-03-19T12:32:51.000000Z,2022-03-19,29.6,Tree same-day,2022-03-19,2022,03,March_2022,14.3,7.14,765.6,0.77,5,912.1,0.91,1.68,182.4,70,29,277,1.68,1680,182.4,0.07,0.029,0.277,2056,2.056,1.0206655675779537,440.53538935851043,489.5800825519724,0.22497565685074297,0.25144111722746826,0.3419401830978114,23.170835241928287,0.005128202157746814,0.5024370685802669,0.9994449195854626,6.908260474821951e-36,1.0813554480494894,440.08203644980745,885.7875619757854,0.23835295315326957,0.19657574525236104,0.2510346210983442,11.9138315814619,0.015477226830637377,1.431280238015599,0.9997008266767723,5.347767516949421e-4,439.729,489.282,0.0072505652460868215,0.35,4.53678225398004,23,0.6427875910021228,1,1.0594610834335807,,,1.0813554480494894,HM,nb.obs,0,4,0.35,0.35,0.07298004491997617,2,0.5,1,0.05,0.0073,60,0.7040103522915636,1873.815366494214,1907.6442452474141,0.15517834290458785,1.2826572972637778,1.5250179777975843,91.94661556279445,0.02287125313408138,3.248709775308719,0.9772844043359419,5.878582518349246e-19,0.7067865205636766,1873.7933359163935,5400.172473738748,0.1557902674177552,1.2918719500116722,1.53206623411186,95.11779074000015,0.09087348385980736,12.857274610632627,0.977075735389205,4.41785359228164e-5,1872.75,1909.17,0.01864431063279469,0.9,4.53678225398004,23,0.17242038100509757,1,1.0039433628540781,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.7067865205636766,HM,AICc | nb.obs,1,3,0.9,0.9,0.1876629726513673,2,0.5,1,0.05,0.019,60
17,44639_RB10_Soil_17,3/19/22,RB10,Soil,NA,NA,LGR3,Soil 6 in,24.2,NA,NA,12:35:00,12:42:20,NA,NA,NA,NA,NA,NA,2,"bare soil, pnew n=2",NA,NA,NA,NA,NA,NA,NA,2022-03-19T12:35:00.000000Z,2022-03-19,29.6,Tree same-day,2022-03-19,2022,03,March_2022,14.3,7.14,765.6,0.77,5,912.1,0.91,1.68,182.4,70,29,277,1.68,1680,182.4,0.07,0.029,0.277,2056,2.056,1.144612546006729,753.0387104636187,823.1910560007449,0.25234656668030997,0.33179445422581466,0.4200149981195503,38.94547313090855,0.004407382305805325,0.3850545165856862,0.9995850185340678,2.0534475683446484e-47,1.1559350201777505,752.924253462466,4158.456048226558,0.25484277161302005,0.37291342763057855,0.46365292191478347,47.38519844576335,0.019456843319236285,1.6832125491140812,0.9994952162370728,7.483200480019994e-5,753.086,823.924,0.005690166083130922,0.35,4.535875249124364,29,0.7209901905151714,1,1.009891971052146,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE),1.144612546006729,LM,RMSE | MAE | AICc | nb.obs,3,1,0.35,0.35,0.06499336836196815,2,0.5,1,0.05,0.0057,60,2.0651916010970863,1985.3247496234533,2111.898615431562,0.45530167556873724,1.4692939370609581,1.6039348105457871,116.66110720108618,0.01683071779654052,0.8149712495247211,0.9981436300039294,1.248385588663171e-38,2.349979022963268,1982.5905631022697,2533.0798981180865,0.5180872254846347,0.7833483787529248,0.9072358606985473,86.31863816006803,0.041527621977258226,1.767148624369118,0.9994060751028593,9.411394418199744e-4,1983.72,2110.3399999999997,0.014631855642336657,0.9,4.535875249124364,29,0.5058907506319303,1,1.1378987894948318,,Noise (LM.RMSE) | Noise (LM.MAE),2.349979022963268,HM,nb.obs,0,4,0.9,0.9,0.16712580435934668,2,0.5,1,0.05,0.015,60
18,44639_RB10_Soil_18,3/19/22,RB10,Soil,NA,NA,LGR3,Soil 6 in,24.2,NA,NA,12:44:38,12:48:03,NA,NA,NA,NA,NA,NA,0,Bare soil,NA,NA,NA,NA,NA,NA,NA,2022-03-19T12:44:38.000000Z,2022-03-19,29.6,Tree same-day,2022-03-19,2022,03,March_2022,14.3,7.14,765.6,0.77,5,912.1,0.91,1.68,182.4,70,29,277,1.68,1680,182.4,0.07,0.029,0.277,2056,2.056,1.2133181534404034,443.918998799391,502.22309685433476,0.2674499910777238,0.4012501275067947,0.5075485372969621,41.3388355204635,0.007605575724668626,0.6268410064666688,0.9991362675189203,7.172528887049635e-34,1.323906636878473,443.09026355751723,804.986698362836,0.29182685284719834,0.2563629959057607,0.29369626011671346,19.133772720629555,0.01856713183984228,1.4024502425352394,0.9997107849269664,8.063822264626227e-4,442.623,501.449,0.007250301005711362,0.35,4.536616915002252,23,0.7641428316506396,1,1.0911454947941663,,Noise (LM.RMSE) | Noise (LM.MAE),1.323906636878473,HM,nb.obs,0,4,0.35,0.35,0.07298004491997617,2,0.5,1,0.05,0.0073,60,0.1292365842485936,1873.928479258741,1880.1387403175986,0.028487436049805727,0.7550115353085995,0.9573936229337706,70.5314599304572,0.014346469672273843,11.10093535486641,0.7846274296289444,1.1674379581317275e-8,0.22688913578868236,1873.276786027375,1882.3155928441545,0.05001284879011428,0.7378987372395663,0.9161497983599776,71.4649267014928,0.08215069949512639,36.20741875082069,0.8027839250371893,0.005533125090943571,1873.82,1881.37,0.018643631157543503,0.9,4.536616915002252,23,0.03165270672200636,1,1.7556107437213657,,Noise (LM.RMSE),0.22688913578868236,HM,AICc | nb.obs,1,3,0.9,0.9,0.1876629726513673,2,0.5,1,0.05,0.019,60
19,44639_RB10_Soil_19,3/19/22,RB10,Soil,NA,NA,LGR3,Soil 6 in,24.3,NA,NA,12:50:02,12:53:00,NA,NA,NA,NA,NA,NA,0,Bare soil,NA,NA,NA,NA,NA,NA,NA,2022-03-19T12:50:02.000000Z,2022-03-19,29.6,Tree same-day,2022-03-19,2022,03,March_2022,14.3,7.14,765.6,0.77,5,912.1,0.91,1.68,182.4,70,29,277,1.68,1680,182.4,0.07,0.029,0.277,2056,2.056,1.0542249368298113,428.9654644692278,472.88805392673623,0.23239465321433012,0.2638270254922134,0.33987334205375774,21.090251162295168,0.006345547482794721,0.6019158967987032,0.9993120733340903,3.935064660526866e-30,1.1379892264364326,428.4216542451494,736.0300342419389,0.25085975715449427,0.1589747357536993,0.19630061877953203,2.299886975210457,0.015260311967174327,1.3409891423103695,0.9997705165991768,8.155166551610606e-4,428.148,472.16,0.008356445717774138,0.35,4.536356246791675,20,0.6639847234695145,1,1.0794558036717583,,,1.1379892264364326,HM,nb.obs,0,4,0.35,0.35,0.07826237921249263,2,0.5,1,0.05,0.0084,60,0.1410635624438316,1909.5370710066607,1915.4142578613614,0.03109622674444901,2.218517078781815,2.5607857111794234,101.8701065214308,0.0478107145013475,33.89302926500575,0.28852830449685973,0.008558130223103179,1.6287853944764548,1903.8614612436268,1914.2532791562965,0.3590514734437818,1.1492721261926022,1.4413452685902906,82.04728366605895,0.5618269861940451,34.493616414987244,0.7746034806928624,0.03455136304938779,1904.73,1913.51,0.021488003274276354,0.9,4.536356246791675,20,0.03455136304938779,1,11.54646434741077,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),0.1410635624438316,LM,SE | g-fact. > 2 | Intercept (LM) | nb.obs,1,3,0.9,0.9,0.20124611797498107,2,0.5,1,0.05,0.021,60
20,44639_RB10_Soil_20,3/19/22,RB10,Soil,NA,NA,LGR3,Soil 6 in,24.2,NA,NA,12:54:35,12:57:00,NA,NA,NA,NA,NA,NA,2,"bare soil, pnew=N=2",NA,NA,NA,NA,NA,NA,NA,2022-03-19T12:54:35.000000Z,2022-03-19,29.6,Tree same-day,2022-03-19,2022,03,March_2022,14.3,7.14,765.6,0.77,5,912.1,0.91,1.68,182.4,70,29,277,1.68,1680,182.4,0.07,0.029,0.277,2056,2.056,2.073944732206521,416.5718627450982,489.7219019607844,0.4571877450980389,0.6166124567473817,0.7118309299121902,44.53295894739957,0.01701877254756468,0.8205991357087893,0.9989236746185713,6.858298500973596e-24,2.2934034772342327,415.38846679190914,812.9027615089879,0.5055660105470497,0.3133666947624145,0.35124625678896293,24.0041411448278,0.03556202355508213,1.550622204426442,0.9997379324300248,0.0012718184409113494,415.092,489.098,0.009861540588385566,0.35,4.536308670657361,17,1.3062507002801111,1,1.1058170652379071,,Noise (LM.RMSE) | Noise (LM.MAE),2.2934034772342327,HM,nb.obs,0,4,0.35,0.35,0.08488746876271654,2,0.5,1,0.05,0.0099,60,1.279294637143411,1855.9819607843133,1901.1039215686274,0.2820122549019636,1.293702422145463,1.4692644581104688,69.1719688108054,0.0351278324305002,2.7458750635380262,0.9880711857932083,4.710632701762866e-16,1.6436991926355107,1854.0798551475245,1966.4510239485908,0.3623428897745886,0.9012516408285378,1.08219643163673,62.262995564816265,0.12209999842875245,7.428366393061073,0.9935284319305266,0.0032245182962905208,1854.16,1899.41,0.025358247227277173,0.9,4.536308670657361,17,0.3133469498910706,1,1.2848480286807058,Noise (HM.RMSE),Noise (LM.RMSE) | Noise (LM.MAE),1.6436991926355107,HM,nb.obs,0,4,0.9,0.9,0.2182820625326997,2,0.5,1,0.05,0.025,60
